step_i,ts_from,ts_to,month_from,month_to,is_boundary,global_drift,adjacency,residual_drift_surface,raw_drift_surface,ratio_resid_raw_surface,residual_drift_mid,raw_drift_mid,ratio_resid_raw_mid,residual_drift_residue,raw_drift_residue,ratio_resid_raw_residue
187,2026-05-25 03:47:25.144193+00:00,2026-05-25 10:06:20.208848+00:00,2026-05,2026-05,False,0.056626141143700556,original,0.07877569995745197,0.0944560140840556,0.8339934806835079,0.08513501741942682,0.10215391280335423,0.8333994761738721,0.068545613415761,0.09172940056597186,0.747258926721787
188,2026-05-25 10:06:20.208848+00:00,2026-05-25 14:54:31.585454+00:00,2026-05,2026-05,False,0.05937938028509448,original,0.08093656788309349,0.09292547731090786,0.870983612086251,0.07361314274277711,0.08909293822636241,0.8262511508571522,0.07105594135827004,0.1049933651834448,0.6767660150155281
189,2026-05-25 14:54:31.585454+00:00,2026-05-25 19:40:17.350854+00:00,2026-05,2026-05,False,0.049087106800139314,original,0.06417670760965462,0.08217187329590378,0.7810057752797245,0.07267103099545928,0.0843633534583004,0.8614051956976738,0.08950719821044545,0.10318723775554725,0.8674250823778217
190,2026-05-25 19:40:17.350854+00:00,2026-05-26 03:32:13.793761+00:00,2026-05,2026-05,False,0.06732318317078598,original,0.07056116806637047,0.10672339617029392,0.661159320246697,0.07156577554614285,0.11227409852353788,0.6374201751541059,0.09257752446584942,0.09273167007099896,0.9983377242636575
191,2026-05-26 03:32:13.793761+00:00,2026-05-26 09:56:58.105971+00:00,2026-05,2026-05,False,0.060319569033614406,original,0.07504245730034531,0.10163412077301426,0.7383588968899751,0.08387627620024718,0.11291681759705803,0.7428147373012088,0.08353829787271436,0.08462765570347738,0.9871276378660426
192,2026-05-26 09:56:58.105971+00:00,2026-05-26 15:27:49.643818+00:00,2026-05,2026-05,False,0.06872996158412452,original,0.07131936888048666,0.08663856626075256,0.8231826997902951,0.06660230745289346,0.0986734293914863,0.6749771226522305,0.07749358223360384,0.11163618920715408,0.6941618375185252
193,2026-05-26 15:27:49.643818+00:00,2026-05-26 20:09:57.559176+00:00,2026-05,2026-05,False,0.05363687435576195,original,0.0639444598605721,0.07689444673048955,0.8315874888168923,0.0715755447726382,0.0890904065129238,0.8034035040827339,0.07788522275036901,0.1002943098842539,0.7765667149039021
194,2026-05-26 20:09:57.559176+00:00,2026-05-27 03:45:32.903137+00:00,2026-05,2026-05,False,0.04814544288230728,original,0.07510499987033739,0.0884334601110636,0.8492826106319148,0.059707668852679564,0.08210063585204043,0.7272497738054444,0.08034119112948729,0.0897409098147097,0.8952571496697521
195,2026-05-27 03:45:32.903137+00:00,2026-05-27 09:46:26.401744+00:00,2026-05,2026-05,False,0.048758686063033144,original,0.07596505908671689,0.09369072614263818,0.8108065996955227,0.0771199912117894,0.09374322640458466,0.8226726790792186,0.07978663492887848,0.08746756049007576,0.9121854374563383
196,2026-05-27 09:46:26.401744+00:00,2026-05-27 15:41:38.785181+00:00,2026-05,2026-05,False,0.05495410879805539,original,0.07529557653872007,0.09234827542680006,0.8153436129774093,0.06599416555398181,0.0773679257560866,0.8529912739555383,0.07700595145673483,0.10247158904131158,0.7514858721053869
197,2026-05-27 15:41:38.785181+00:00,2026-05-27 20:18:04.383584+00:00,2026-05,2026-05,False,0.051075013203686584,original,0.0643167619728003,0.08523169723961922,0.7546108320708554,0.06896041012756518,0.08226582638081759,0.8382631423203584,0.06672713196345592,0.08448999384157818,0.7897637214718198
198,2026-05-27 20:18:04.383584+00:00,2026-05-28 03:34:50.663517+00:00,2026-05,2026-05,False,0.06154459855789832,original,0.07132347588716757,0.09990014463698328,0.7139476739132112,0.07165320076042185,0.09703501985575413,0.7384261977473368,0.08200174475600337,0.09440806342916953,0.8685883575773788
199,2026-05-28 03:34:50.663517+00:00,2026-05-28 10:01:54.072593+00:00,2026-05,2026-05,False,0.05618584529616863,original,0.06707129470821614,0.09299873425047532,0.7212065330649738,0.0670837239108113,0.08192752893264368,0.8188178599401411,0.06981605729133776,0.08860547370912586,0.7879429381589899
200,2026-05-28 10:01:54.072593+00:00,2026-05-28 15:57:58.177579+00:00,2026-05,2026-05,False,0.050289293935636636,original,0.07974866463171185,0.08899536390756646,0.8960990902238621,0.08064161583431194,0.08908313633270785,0.9052399719418441,0.08404396084419075,0.10668856446556248,0.7877504141628874
201,2026-05-28 15:57:58.177579+00:00,2026-05-28 20:23:32.788407+00:00,2026-05,2026-05,False,0.052453760536932105,original,0.06982073211709648,0.07651327116440129,0.9125310035049371,0.07089390404815106,0.08723731631333163,0.8126557194116371,0.07106165616358168,0.09609252111772838,0.73951287089783
202,2026-05-28 20:23:32.788407+00:00,2026-05-29 03:35:16.860317+00:00,2026-05,2026-05,False,0.043364358712546874,original,0.06691516250893537,0.08363853240516213,0.8000518491260064,0.06585279586354126,0.0767680384777289,0.8578152727276698,0.07325952204909529,0.0832697869349269,0.8797851507215413
203,2026-05-29 03:35:16.860317+00:00,2026-05-29 09:55:19.092735+00:00,2026-05,2026-05,False,0.05646944392843889,original,0.07070280098267594,0.10284276783404193,0.6874844237639492,0.06353622534984955,0.07861604182094789,0.8081839771907698,0.06642485646444637,0.07910294536611487,0.8397267150674345
204,2026-05-29 09:55:19.092735+00:00,2026-05-29 15:30:34.788799+00:00,2026-05,2026-05,False,0.05037646592523294,original,0.06677022387061898,0.08298251695767991,0.8046300150749945,0.07283501692820256,0.08509491747042103,0.8559267591218946,0.06486053504656035,0.08634934312098197,0.7511410359623214
205,2026-05-29 15:30:34.788799+00:00,2026-05-29 20:26:02.733335+00:00,2026-05,2026-05,False,0.04675709720045146,original,0.07523906503198742,0.08572815280199664,0.8776471039305431,0.07696960553191833,0.09300028359619102,0.8276276432244207,0.08153382285725526,0.09377265128568349,0.869484031211382
206,2026-05-29 20:26:02.733335+00:00,2026-05-30 03:23:58.588584+00:00,2026-05,2026-05,False,0.04954710804376642,original,0.07297833382926083,0.08822808197640532,0.82715539309556,0.0754157945190356,0.09331243868672563,0.8082073041968846,0.07251194024359116,0.08452632612971266,0.8578622017987103
207,2026-05-30 03:23:58.588584+00:00,2026-05-30 08:29:15.493582+00:00,2026-05,2026-05,False,0.048421367545333355,original,0.06971540933318919,0.0865709684366642,0.8052977873776862,0.06886840843827896,0.08811204152426727,0.7816004174561277,0.07651431273715767,0.08504795233821569,0.8996608458352796
208,2026-05-30 08:29:15.493582+00:00,2026-05-30 13:29:31.795990+00:00,2026-05,2026-05,False,0.04950712845127694,original,0.07520403453224743,0.08357567895139766,0.899831571526704,0.08260875039762659,0.10214242119980635,0.8087604486683463,0.07059729077476551,0.08601585765380189,0.820747391241586
211,2026-05-31 03:50:13.254472+00:00,2026-05-31 08:45:45.983418+00:00,2026-05,2026-05,False,0.07201601229447263,original,0.17703130733174888,0.18670912063400674,0.9481663602217449,0.06081950399826402,0.09677006880931174,0.6284949958866995,0.18838769942649616,0.1919553116348836,0.9814143605717285
212,2026-05-31 08:45:45.983418+00:00,2026-05-31 13:45:23.075117+00:00,2026-05,2026-05,False,0.07694482547686407,original,0.17953903889756337,0.18529090254436617,0.9689576575653758,0.05208131246320105,0.09304569456898462,0.5597390906098042,0.1800764545146432,0.19488350979845598,0.9240209943923635
213,2026-05-31 13:45:23.075117+00:00,2026-05-31 19:18:15.264913+00:00,2026-05,2026-05,False,0.04851434209957066,original,0.08620857624710047,0.10187945793248115,0.8461821253920856,0.06629974569998713,0.07647759945856596,0.8669171910384951,0.0737302078898051,0.0933066813846774,0.7901921576852148
